workclass,hours-per-week,sex,age,race,occupation,capital-loss,education,capital-gain,marital-status,relationship,income
Local-gov,40,1,30,1,Protective-serv,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,40,1,25,1,Tech-support,0,11th,0,Married-civ-spouse,Husband,0
State-gov,45,1,32,1,Protective-serv,1887,Bachelors,0,Married-civ-spouse,Husband,1
Private,8,0,57,1,Prof-specialty,0,Some-college,15024,Married-civ-spouse,Wife,1
Private,40,1,30,1,Adm-clerical,0,HS-grad,0,Never-married,Not-in-family,0
State-gov,40,1,44,1,Farming-fishing,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,1,48,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Self-emp-inc,36,1,61,1,Sales,0,Some-college,7688,Married-civ-spouse,Husband,1
Local-gov,40,0,25,0,Tech-support,0,Bachelors,0,Never-married,Unmarried,0
Private,60,1,35,1,Exec-managerial,0,Some-college,15024,Married-civ-spouse,Husband,1
Private,30,1,20,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Self-emp-inc,40,1,59,1,Sales,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,15,1,19,1,Sales,0,HS-grad,0,Never-married,Own-child,0
Self-emp-inc,60,1,42,1,Sales,0,Some-college,0,Never-married,Not-in-family,0
Private,40,1,37,1,Craft-repair,0,11th,5013,Married-civ-spouse,Husband,0
Private,40,0,30,1,Machine-op-inspct,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,1,28,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,37,0,22,1,Sales,0,Assoc-voc,0,Never-married,Not-in-family,0
Private,24,0,46,1,Other-service,0,HS-grad,0,Never-married,Unmarried,0
Private,25,1,18,1,Other-service,0,HS-grad,0,Never-married,Own-child,0
Private,40,0,27,1,Exec-managerial,0,Bachelors,0,Never-married,Own-child,0
Private,60,0,41,1,Exec-managerial,0,Bachelors,13550,Married-spouse-absent,Not-in-family,1
Private,40,1,33,1,Protective-serv,0,12th,0,Married-civ-spouse,Husband,0
Private,20,0,23,1,Other-service,0,HS-grad,0,Never-married,Not-in-family,0
Federal-gov,43,1,22,1,Handlers-cleaners,0,HS-grad,0,Never-married,Own-child,0
Private,55,0,33,1,Prof-specialty,0,Assoc-voc,0,Never-married,Unmarried,0
Private,40,0,30,1,Other-service,0,HS-grad,0,Married-civ-spouse,Other-relative,0
Private,36,0,59,1,Prof-specialty,0,Assoc-voc,0,Divorced,Not-in-family,0
Local-gov,35,0,46,0,Prof-specialty,2258,Masters,0,Never-married,Not-in-family,0
Private,40,0,50,1,Exec-managerial,0,Bachelors,0,Divorced,Not-in-family,0
State-gov,40,1,20,1,Prof-specialty,0,Some-college,0,Never-married,Own-child,0
Private,40,1,28,1,Handlers-cleaners,0,Some-college,0,Married-civ-spouse,Husband,1
Local-gov,25,0,26,0,Other-service,0,HS-grad,0,Never-married,Unmarried,0
Private,40,1,39,1,Exec-managerial,0,Assoc-acdm,1506,Divorced,Unmarried,0
Private,60,1,35,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,32,1,50,1,Adm-clerical,0,HS-grad,0,Married-civ-spouse,Husband,0
State-gov,40,0,39,1,Prof-specialty,0,Doctorate,0,Divorced,Not-in-family,1
Private,40,0,40,1,Other-service,0,9th,0,Divorced,Not-in-family,0
Private,72,1,23,1,Handlers-cleaners,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,0,24,1,Adm-clerical,0,Assoc-voc,0,Married-civ-spouse,Wife,0
Private,27,1,22,1,Other-service,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,1,41,1,Exec-managerial,1485,HS-grad,0,Married-civ-spouse,Husband,1
Private,24,1,21,1,Farming-fishing,0,HS-grad,0,Never-married,Own-child,0
Private,40,1,20,1,Handlers-cleaners,0,HS-grad,0,Never-married,Not-in-family,0
Private,84,1,57,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,75,1,26,1,Exec-managerial,0,10th,0,Never-married,Not-in-family,1
Private,40,0,30,1,Exec-managerial,0,Some-college,0,Divorced,Unmarried,0
Private,60,1,35,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,13,0,19,1,Other-service,0,HS-grad,0,Never-married,Own-child,0
Private,40,0,42,1,Sales,0,HS-grad,0,Never-married,Unmarried,0
Private,30,1,35,0,Transport-moving,0,Assoc-acdm,0,Never-married,Not-in-family,0
Self-emp-not-inc,40,1,41,1,Craft-repair,0,Some-college,0,Never-married,Not-in-family,0
Local-gov,41,0,67,1,Other-service,0,Some-college,2964,Widowed,Not-in-family,0
Private,50,1,29,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,40,1,35,1,Machine-op-inspct,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Private,40,0,42,0,Sales,0,Prof-school,15024,Married-civ-spouse,Wife,1
Private,40,1,45,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
State-gov,40,1,61,1,Prof-specialty,1902,Prof-school,0,Married-civ-spouse,Husband,1
Private,40,1,57,0,Craft-repair,1902,Prof-school,0,Married-civ-spouse,Husband,1
Private,40,1,37,1,Exec-managerial,0,Masters,0,Never-married,Own-child,1
Private,40,0,67,1,Other-service,0,11th,0,Widowed,Not-in-family,0
Private,60,1,44,0,Craft-repair,0,HS-grad,0,Never-married,Not-in-family,0
Private,35,1,31,1,Adm-clerical,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,15,0,17,1,Other-service,0,11th,0,Never-married,Own-child,0
Private,60,1,26,1,Other-service,0,Some-college,0,Never-married,Not-in-family,0
Private,40,1,38,1,Craft-repair,0,Some-college,0,Married-civ-spouse,Husband,0
Private,40,0,28,1,Machine-op-inspct,0,HS-grad,0,Never-married,Not-in-family,0
Private,30,1,22,1,Craft-repair,0,Some-college,0,Never-married,Own-child,0
Private,40,0,24,1,Adm-clerical,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,0,30,1,Tech-support,0,Bachelors,0,Never-married,Not-in-family,1
Private,12,1,18,1,Handlers-cleaners,0,HS-grad,0,Never-married,Own-child,0
Private,38,1,52,1,Other-service,0,HS-grad,0,Divorced,Not-in-family,0
Private,40,1,31,1,Exec-managerial,1564,Masters,0,Never-married,Not-in-family,1
Private,45,1,34,0,Protective-serv,0,HS-grad,0,Divorced,Not-in-family,0
Private,40,0,46,0,Handlers-cleaners,0,11th,0,Divorced,Unmarried,0
Federal-gov,32,1,33,1,Other-service,0,HS-grad,0,Never-married,Not-in-family,0
Private,50,1,31,1,Adm-clerical,0,Bachelors,7298,Married-civ-spouse,Husband,1
Private,40,1,31,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,0,61,1,Tech-support,0,HS-grad,0,Divorced,Not-in-family,0
Private,54,1,55,1,Exec-managerial,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,1,36,1,Exec-managerial,0,Assoc-voc,0,Married-civ-spouse,Husband,0
State-gov,40,1,42,1,Protective-serv,0,Assoc-voc,0,Married-civ-spouse,Husband,1
Private,60,1,39,1,Exec-managerial,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,1,40,0,Other-service,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,32,0,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,40,0,50,1,Prof-specialty,0,Assoc-voc,0,Divorced,Unmarried,1
Private,40,1,42,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,35,1,75,1,Exec-managerial,2149,Some-college,0,Married-civ-spouse,Husband,0
Local-gov,40,1,49,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,43,1,28,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,70,1,35,1,Farming-fishing,0,HS-grad,0,Divorced,Not-in-family,0
Private,44,0,46,1,Prof-specialty,0,Masters,0,Widowed,Not-in-family,0
Private,40,1,30,0,Prof-specialty,1740,Prof-school,0,Married-civ-spouse,Husband,0
Private,20,0,21,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Private,44,1,40,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,40,1,42,1,Adm-clerical,1628,Some-college,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,55,1,38,1,Sales,0,HS-grad,4508,Married-civ-spouse,Husband,0
Private,40,1,35,0,Tech-support,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,1,42,1,Machine-op-inspct,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,60,0,50,0,Prof-specialty,0,HS-grad,0,Divorced,Not-in-family,0
Private,20,1,62,1,Prof-specialty,0,7th-8th,0,Married-civ-spouse,Husband,0
State-gov,45,1,64,0,Farming-fishing,0,1st-4th,0,Married-civ-spouse,Husband,0
Private,16,0,24,1,Tech-support,0,Some-college,0,Never-married,Not-in-family,0
Private,60,0,40,1,Craft-repair,0,Assoc-voc,0,Separated,Not-in-family,0
Self-emp-not-inc,16,0,57,1,Adm-clerical,0,HS-grad,0,Married-civ-spouse,Wife,0
Self-emp-inc,50,1,39,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,40,1,48,1,Machine-op-inspct,0,HS-grad,0,Divorced,Not-in-family,0
Private,40,1,40,1,Sales,0,Some-college,0,Divorced,Not-in-family,0
Private,32,0,20,1,Sales,0,HS-grad,0,Never-married,Not-in-family,0
Private,35,1,55,1,Transport-moving,0,HS-grad,0,Married-civ-spouse,Husband,0
State-gov,40,1,35,0,Transport-moving,0,Some-college,0,Separated,Not-in-family,0
Local-gov,45,1,29,1,Protective-serv,0,HS-grad,0,Never-married,Unmarried,0
Private,40,1,35,1,Sales,0,Masters,0,Married-civ-spouse,Husband,0
Private,40,1,29,0,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Local-gov,40,1,20,1,Adm-clerical,0,HS-grad,0,Never-married,Own-child,0
Private,50,1,35,0,Sales,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,1,20,0,Adm-clerical,0,Some-college,0,Never-married,Own-child,0
Private,55,1,43,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Local-gov,40,1,31,0,Protective-serv,0,Some-college,0,Never-married,Not-in-family,0
Federal-gov,60,1,60,0,Prof-specialty,0,Prof-school,99999,Married-civ-spouse,Husband,1
Private,50,1,57,1,Sales,0,Some-college,0,Married-civ-spouse,Husband,1
Private,40,1,36,1,Exec-managerial,0,Bachelors,0,Never-married,Own-child,0
Private,40,0,41,1,Adm-clerical,0,Some-college,0,Married-civ-spouse,Wife,0
Private,40,1,43,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,12,1,63,1,Farming-fishing,0,11th,0,Never-married,Not-in-family,0
Private,50,0,53,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Wife,1
Private,40,1,43,1,Prof-specialty,1902,Masters,0,Married-civ-spouse,Husband,1
Self-emp-inc,45,1,53,1,Craft-repair,0,HS-grad,5178,Married-civ-spouse,Husband,1
Private,35,0,21,1,Adm-clerical,0,HS-grad,0,Never-married,Own-child,0
Self-emp-not-inc,40,1,33,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,24,1,80,1,Craft-repair,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Local-gov,40,1,31,1,Prof-specialty,0,Prof-school,0,Married-civ-spouse,Husband,1
Private,60,1,45,1,Farming-fishing,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,80,0,54,1,Exec-managerial,0,HS-grad,0,Widowed,Not-in-family,0
Private,40,0,43,0,Exec-managerial,0,HS-grad,0,Separated,Unmarried,0
Self-emp-not-inc,40,0,41,1,Sales,0,HS-grad,0,Married-civ-spouse,Other-relative,0
Private,40,0,31,0,Other-service,0,Some-college,0,Never-married,Unmarried,0
Private,40,1,54,1,Exec-managerial,0,HS-grad,7688,Married-civ-spouse,Husband,1
Self-emp-not-inc,45,1,32,1,Prof-specialty,0,Prof-school,7688,Married-civ-spouse,Husband,1
Self-emp-not-inc,42,1,47,1,Prof-specialty,1902,Prof-school,0,Married-civ-spouse,Husband,1
Private,40,1,28,1,Adm-clerical,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,0,62,1,Other-service,0,10th,0,Divorced,Unmarried,0
Private,40,0,56,1,Craft-repair,0,9th,0,Divorced,Not-in-family,1
Private,47,0,54,1,Other-service,0,Some-college,0,Divorced,Not-in-family,0
Private,40,1,53,1,Transport-moving,0,Some-college,0,Married-civ-spouse,Husband,1
Private,45,1,49,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,0,40,0,Adm-clerical,0,HS-grad,0,Separated,Unmarried,0
Private,50,0,24,0,Handlers-cleaners,0,HS-grad,0,Never-married,Not-in-family,0
Private,35,1,29,1,Transport-moving,0,Some-college,0,Married-civ-spouse,Husband,0
Private,45,1,37,1,Craft-repair,0,HS-grad,15024,Married-civ-spouse,Husband,1
Private,40,1,32,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,32,0,59,1,Other-service,0,Some-college,0,Divorced,Unmarried,0
Self-emp-inc,45,1,29,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,35,1,28,1,Farming-fishing,0,10th,0,Never-married,Other-relative,0
Private,45,1,26,1,Sales,0,Bachelors,0,Never-married,Own-child,0
Self-emp-not-inc,30,1,47,1,Other-service,0,Some-college,0,Divorced,Not-in-family,0
Self-emp-inc,25,1,51,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,35,1,36,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,50,1,45,1,Prof-specialty,0,Masters,0,Married-civ-spouse,Husband,0
Private,40,0,47,1,Craft-repair,0,HS-grad,0,Separated,Other-relative,0
Federal-gov,40,0,17,0,Adm-clerical,1602,11th,0,Never-married,Not-in-family,0
Local-gov,44,1,49,1,Protective-serv,0,Some-college,0,Married-civ-spouse,Husband,1
Private,25,0,67,1,Adm-clerical,0,Some-college,0,Widowed,Not-in-family,0
Private,60,1,36,1,Craft-repair,0,Some-college,2174,Never-married,Own-child,0
Private,30,0,19,1,Other-service,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,1,28,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,40,1,35,1,Exec-managerial,0,Some-college,0,Married-civ-spouse,Husband,0
Private,55,1,48,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,38,1,52,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,40,1,30,1,Sales,0,Bachelors,27828,Divorced,Not-in-family,1
Local-gov,40,1,27,0,Prof-specialty,0,Some-college,0,Married-civ-spouse,Husband,0
Private,20,0,18,1,Sales,0,12th,0,Never-married,Own-child,0
Self-emp-inc,50,1,71,1,Exec-managerial,0,Some-college,20051,Married-civ-spouse,Husband,1
Private,40,0,23,1,Other-service,0,Some-college,4650,Never-married,Own-child,0
Private,40,0,43,1,Machine-op-inspct,0,HS-grad,0,Separated,Not-in-family,0
Self-emp-not-inc,60,1,48,1,Prof-specialty,1902,Doctorate,0,Married-civ-spouse,Husband,1
Local-gov,40,1,48,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,45,1,42,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,48,0,45,1,Adm-clerical,0,Some-college,0,Divorced,Not-in-family,0
Private,53,1,23,1,Craft-repair,0,HS-grad,0,Separated,Own-child,0
Private,40,1,24,1,Tech-support,0,Bachelors,0,Never-married,Own-child,0
Local-gov,45,1,37,1,Prof-specialty,0,Masters,0,Never-married,Not-in-family,0
Private,84,1,38,0,Transport-moving,0,Bachelors,0,Married-spouse-absent,Not-in-family,0
Private,40,1,36,1,Craft-repair,0,HS-grad,0,Divorced,Own-child,0
Self-emp-not-inc,40,1,35,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,48,1,30,1,Machine-op-inspct,0,Some-college,0,Married-civ-spouse,Husband,0
Private,40,0,28,1,Adm-clerical,0,HS-grad,0,Never-married,Not-in-family,0
Private,35,0,30,1,Adm-clerical,0,Some-college,0,Divorced,Not-in-family,0
Private,40,1,59,1,Exec-managerial,3004,Bachelors,0,Widowed,Unmarried,1
State-gov,40,0,36,1,Exec-managerial,0,HS-grad,0,Widowed,Not-in-family,0
Private,40,1,34,1,Transport-moving,1980,HS-grad,0,Never-married,Own-child,0
Private,55,1,25,1,Adm-clerical,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,50,1,40,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,0
Private,40,1,52,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Federal-gov,40,0,38,1,Adm-clerical,0,HS-grad,0,Never-married,Unmarried,0
Private,40,0,45,1,Adm-clerical,0,Some-college,0,Divorced,Unmarried,0
Private,16,1,19,1,Farming-fishing,0,9th,0,Never-married,Other-relative,0
Private,50,1,31,1,Craft-repair,0,HS-grad,0,Never-married,Not-in-family,1
Private,40,1,31,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,70,1,51,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,1
Self-emp-inc,20,1,60,1,Craft-repair,0,Some-college,0,Married-civ-spouse,Husband,0
Private,12,1,18,1,Handlers-cleaners,0,11th,0,Never-married,Own-child,0
Private,50,1,31,1,Craft-repair,0,HS-grad,0,Never-married,Not-in-family,0
Self-emp-inc,81,1,51,1,Protective-serv,0,HS-grad,0,Divorced,Not-in-family,0
Private,40,1,51,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,35,1,19,1,Other-service,0,HS-grad,0,Never-married,Own-child,0
Private,30,0,17,1,Adm-clerical,0,12th,0,Never-married,Own-child,0
Local-gov,40,0,25,0,Prof-specialty,0,HS-grad,0,Never-married,Own-child,0
State-gov,40,0,42,1,Other-service,0,Assoc-acdm,0,Divorced,Not-in-family,0
Federal-gov,44,1,51,1,Adm-clerical,0,Some-college,0,Married-civ-spouse,Husband,1
Self-emp-inc,70,1,47,1,Exec-managerial,0,Bachelors,0,Divorced,Not-in-family,1
Self-emp-not-inc,7,0,49,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Wife,1
Private,40,0,28,1,Priv-house-serv,0,HS-grad,0,Separated,Own-child,0
Private,45,1,57,0,Sales,0,Bachelors,15024,Married-civ-spouse,Husband,1
Self-emp-inc,40,1,60,1,Prof-specialty,0,Bachelors,7688,Married-civ-spouse,Husband,1
Private,50,1,37,1,Sales,0,Bachelors,0,Married-civ-spouse,Husband,1
Local-gov,40,1,53,1,Prof-specialty,0,Masters,0,Married-civ-spouse,Husband,1
State-gov,35,0,21,1,Adm-clerical,0,Some-college,0,Never-married,Own-child,0
State-gov,32,0,61,1,Other-service,0,11th,0,Widowed,Unmarried,1
Private,40,1,23,1,Machine-op-inspct,0,11th,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,32,0,38,1,Prof-specialty,0,Prof-school,0,Never-married,Not-in-family,0
State-gov,20,0,30,0,Adm-clerical,0,Masters,0,Never-married,Not-in-family,0
Private,70,1,34,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,0
Local-gov,40,0,24,0,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Wife,0
Private,52,1,28,1,Other-service,0,5th-6th,2176,Never-married,Other-relative,0
Private,40,1,33,0,Farming-fishing,0,5th-6th,0,Married-civ-spouse,Husband,0
Private,45,1,44,1,Craft-repair,0,HS-grad,0,Divorced,Not-in-family,0
Private,50,1,35,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,50,1,50,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,1
Without-pay,20,1,65,1,Transport-moving,0,HS-grad,2414,Married-civ-spouse,Husband,0
Private,40,0,20,1,Farming-fishing,0,Some-college,0,Never-married,Not-in-family,0
Federal-gov,40,1,55,1,Protective-serv,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,50,1,25,1,Other-service,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,57,0,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,1
Local-gov,30,0,22,1,Adm-clerical,0,Bachelors,0,Never-married,Own-child,0
Private,50,0,25,1,Adm-clerical,0,HS-grad,0,Never-married,Not-in-family,0
Private,20,0,19,1,Sales,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,0,32,0,Sales,1138,Some-college,0,Divorced,Unmarried,0
State-gov,40,0,42,1,Protective-serv,0,HS-grad,0,Divorced,Unmarried,0
Private,35,1,36,1,Craft-repair,0,Assoc-acdm,0,Married-civ-spouse,Husband,0
Private,40,1,47,0,Other-service,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,1,34,1,Machine-op-inspct,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,50,1,45,1,Sales,0,Bachelors,0,Divorced,Not-in-family,0
Private,50,1,27,1,Transport-moving,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,67,0,Transport-moving,0,7th-8th,10566,Married-civ-spouse,Husband,0
Private,50,0,33,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Wife,1
Private,30,1,29,1,Handlers-cleaners,0,7th-8th,0,Never-married,Own-child,0
Private,60,1,39,1,Sales,0,Bachelors,0,Divorced,Unmarried,0
Local-gov,16,1,27,1,Prof-specialty,0,Some-college,0,Never-married,Other-relative,0
Private,40,1,37,1,Machine-op-inspct,0,HS-grad,0,Never-married,Own-child,0
Private,40,0,29,1,Farming-fishing,0,10th,0,Separated,Unmarried,0
Private,44,1,40,1,Exec-managerial,0,Assoc-voc,7688,Married-civ-spouse,Husband,1
Private,36,1,25,0,Adm-clerical,1902,Some-college,0,Married-civ-spouse,Husband,1
Self-emp-inc,40,1,52,1,Prof-specialty,0,Prof-school,0,Married-civ-spouse,Husband,1
Private,45,1,56,1,Sales,0,Some-college,0,Married-civ-spouse,Husband,1
Local-gov,35,1,40,1,Craft-repair,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Private,40,0,29,0,Tech-support,0,HS-grad,0,Never-married,Unmarried,0
Self-emp-not-inc,40,1,29,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,45,1,42,1,Sales,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,39,1,34,1,Prof-specialty,0,HS-grad,0,Married-civ-spouse,Husband,0
State-gov,40,1,45,1,Protective-serv,0,Some-college,0,Married-civ-spouse,Husband,1
Private,40,1,57,1,Handlers-cleaners,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,45,1,49,1,Exec-managerial,1755,Masters,0,Divorced,Unmarried,1
Private,40,1,37,1,Exec-managerial,0,Masters,0,Never-married,Not-in-family,1
Self-emp-inc,50,1,34,1,Sales,0,HS-grad,0,Divorced,Unmarried,1
Self-emp-not-inc,35,1,33,1,Craft-repair,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,40,1,33,0,Adm-clerical,0,Bachelors,0,Married-civ-spouse,Other-relative,0
Private,45,1,42,1,Sales,0,Some-college,0,Married-civ-spouse,Husband,1
Private,40,1,48,1,Adm-clerical,0,Some-college,0,Married-civ-spouse,Husband,1
Private,40,0,36,1,Craft-repair,0,10th,0,Divorced,Unmarried,0
Self-emp-inc,70,1,66,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,35,1,70,1,Prof-specialty,0,Bachelors,20051,Married-civ-spouse,Husband,1
Self-emp-not-inc,40,1,59,1,Transport-moving,0,7th-8th,0,Married-civ-spouse,Husband,0
Private,40,0,20,1,Adm-clerical,0,Some-college,0,Never-married,Own-child,0
Local-gov,99,1,43,1,Tech-support,0,Some-college,4386,Married-civ-spouse,Husband,1
Private,40,0,26,1,Prof-specialty,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,0,59,0,Adm-clerical,0,10th,0,Divorced,Not-in-family,0
Private,48,0,25,1,Adm-clerical,0,HS-grad,0,Never-married,Not-in-family,0
Private,24,0,18,1,Sales,0,HS-grad,0,Never-married,Own-child,0
Private,40,1,31,1,Craft-repair,0,HS-grad,0,Never-married,Own-child,0
Self-emp-not-inc,45,1,40,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,46,0,43,1,Sales,0,HS-grad,0,Divorced,Other-relative,0
Private,70,1,54,1,Transport-moving,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,38,0,42,1,Other-service,0,11th,0,Separated,Unmarried,0
Private,15,0,28,1,Adm-clerical,0,Some-college,0,Married-civ-spouse,Wife,0
Private,40,1,40,1,Craft-repair,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Private,40,1,49,1,Transport-moving,0,Some-college,0,Married-civ-spouse,Husband,1
Private,45,0,37,1,Prof-specialty,0,Assoc-voc,8614,Divorced,Not-in-family,1
Local-gov,50,0,32,1,Prof-specialty,0,Bachelors,0,Separated,Not-in-family,1
Private,25,0,22,1,Sales,0,HS-grad,0,Never-married,Not-in-family,0
Federal-gov,40,1,53,0,Adm-clerical,0,Bachelors,0,Separated,Not-in-family,0
Self-emp-inc,40,1,65,1,Transport-moving,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,45,0,32,1,Exec-managerial,0,Masters,0,Never-married,Not-in-family,0
Private,30,0,22,0,Other-service,0,Some-college,0,Never-married,Not-in-family,0
Private,50,1,27,1,Craft-repair,0,HS-grad,0,Divorced,Not-in-family,0
Private,55,1,37,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,1
Federal-gov,40,1,33,1,Craft-repair,0,HS-grad,0,Never-married,Own-child,0
Self-emp-not-inc,35,1,75,1,Sales,0,HS-grad,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,60,1,36,1,Farming-fishing,0,Assoc-voc,0,Married-civ-spouse,Husband,1
Private,50,1,32,1,Handlers-cleaners,0,Bachelors,0,Married-civ-spouse,Husband,1
Local-gov,50,1,56,1,Prof-specialty,0,Masters,0,Married-civ-spouse,Husband,1
Federal-gov,40,1,41,1,Adm-clerical,0,Bachelors,0,Married-civ-spouse,Husband,0
Local-gov,40,0,58,0,Prof-specialty,0,Bachelors,0,Separated,Unmarried,1
Federal-gov,44,1,34,1,Exec-managerial,0,Bachelors,0,Never-married,Not-in-family,0
Local-gov,40,0,35,1,Tech-support,0,Some-college,0,Divorced,Unmarried,0
Private,40,1,38,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,50,1,28,0,Sales,0,Bachelors,6849,Never-married,Own-child,0
Private,40,0,25,1,Tech-support,0,Some-college,0,Divorced,Own-child,0
Private,30,1,59,1,Machine-op-inspct,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,50,1,35,1,Exec-managerial,0,Assoc-acdm,0,Married-civ-spouse,Husband,1
Private,45,1,36,1,Transport-moving,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,1,33,1,Craft-repair,0,Some-college,0,Married-civ-spouse,Husband,0
State-gov,24,0,65,1,Other-service,0,7th-8th,0,Widowed,Other-relative,0
Private,50,1,21,1,Craft-repair,0,HS-grad,0,Never-married,Unmarried,0
Private,30,0,46,1,Sales,0,HS-grad,0,Divorced,Unmarried,0
Private,65,1,38,1,Machine-op-inspct,0,HS-grad,0,Married-civ-spouse,Husband,1
State-gov,40,0,56,1,Adm-clerical,2339,Some-college,0,Divorced,Not-in-family,0
